Riversystem mini_uTAHPS_qmin reservoir fractions [fr] 
YYYY MM DD HH HJELLE 
2024 7 13 4 0.6889 
2024 7 13 5 0.6889 
2024 7 13 6 0.6889 
2024 7 13 7 0.6888 
2024 7 13 8 0.6888 
2024 7 13 9 0.6887 
2024 7 13 10 0.6887 
2024 7 13 11 0.6887 
2024 7 13 12 0.6886 
2024 7 13 13 0.6886 
2024 7 13 14 0.6885 
2024 7 13 15 0.6885 
2024 7 13 16 0.6885 
2024 7 13 17 0.6884 
2024 7 13 18 0.6884 
2024 7 13 19 0.6883 
2024 7 13 20 0.6883 
2024 7 13 21 0.6883 
2024 7 13 22 0.6882 
2024 7 13 23 0.6882 
2024 7 14 0 0.6882 
2024 7 14 1 0.6881 
2024 7 14 2 0.6881 
2024 7 14 3 0.6880 
2024 7 14 4 0.6880 
2024 7 14 5 0.6880 
2024 7 14 6 0.6879 
2024 7 14 7 0.6879 
2024 7 14 8 0.6878 
2024 7 14 9 0.6878 
2024 7 14 10 0.6878 
2024 7 14 11 0.6877 
2024 7 14 12 0.6877 
2024 7 14 13 0.6876 
2024 7 14 14 0.6876 
2024 7 14 15 0.6876 
2024 7 14 16 0.6875 
2024 7 14 17 0.6875 
2024 7 14 18 0.6874 
2024 7 14 19 0.6874 
2024 7 14 20 0.6874 
2024 7 14 21 0.6873 
2024 7 14 22 0.6873 
2024 7 14 23 0.6872 
2024 7 15 0 0.6872 
2024 7 15 1 0.6872 
2024 7 15 2 0.6871 
2024 7 15 3 0.6871 
2024 7 15 4 0.6870 
2024 7 15 5 0.6870 
2024 7 15 6 0.6870 
2024 7 15 7 0.6869 
2024 7 15 8 0.6869 
2024 7 15 9 0.6868 
2024 7 15 10 0.6868 
2024 7 15 11 0.6868 
2024 7 15 12 0.6867 
2024 7 15 13 0.6867 
2024 7 15 14 0.6866 
2024 7 15 15 0.6866 
2024 7 15 16 0.6866 
2024 7 15 17 0.6865 
2024 7 15 18 0.6865 
2024 7 15 19 0.6864 
2024 7 15 20 0.6864 
2024 7 15 21 0.6864 
2024 7 15 22 0.6863 
2024 7 15 23 0.6863 
2024 7 16 0 0.6862 
2024 7 16 1 0.6862 
2024 7 16 2 0.6862 
2024 7 16 3 0.6861 
2024 7 16 4 0.6861 
2024 7 16 5 0.6860 
2024 7 16 6 0.6860 
2024 7 16 7 0.6860 
2024 7 16 8 0.6859 
2024 7 16 9 0.6859 
2024 7 16 10 0.6858 
2024 7 16 11 0.6858 
2024 7 16 12 0.6858 
2024 7 16 13 0.6857 
2024 7 16 14 0.6857 
2024 7 16 15 0.6856 
2024 7 16 16 0.6856 
2024 7 16 17 0.6856 
2024 7 16 18 0.6855 
2024 7 16 19 0.6855 
2024 7 16 20 0.6854 
2024 7 16 21 0.6854 
2024 7 16 22 0.6854 
2024 7 16 23 0.6853 
2024 7 17 0 0.6853 
2024 7 17 1 0.6852 
2024 7 17 2 0.6852 
2024 7 17 3 0.6852 
2024 7 17 4 0.6851 
2024 7 17 5 0.6851 
2024 7 17 6 0.6850 
2024 7 17 7 0.6850 
2024 7 17 8 0.6850 
2024 7 17 9 0.6849 
2024 7 17 10 0.6849 
2024 7 17 11 0.6848 
2024 7 17 12 0.6848 
2024 7 17 13 0.6848 
2024 7 17 14 0.6847 
2024 7 17 15 0.6847 
2024 7 17 16 0.6846 
2024 7 17 17 0.6846 
2024 7 17 18 0.6846 
2024 7 17 19 0.6845 
2024 7 17 20 0.6845 
2024 7 17 21 0.6844 
2024 7 17 22 0.6844 
2024 7 17 23 0.6844 
2024 7 18 0 0.6843 
2024 7 18 1 0.6843 
2024 7 18 2 0.6842 
2024 7 18 3 0.6842 
2024 7 18 4 0.6842 
2024 7 18 5 0.6841 
2024 7 18 6 0.6841 
2024 7 18 7 0.6840 
2024 7 18 8 0.6840 
2024 7 18 9 0.6840 
2024 7 18 10 0.6839 
2024 7 18 11 0.6839 
2024 7 18 12 0.6838 
2024 7 18 13 0.6838 
2024 7 18 14 0.6838 
2024 7 18 15 0.6837 
2024 7 18 16 0.6837 
2024 7 18 17 0.6836 
2024 7 18 18 0.6836 
2024 7 18 19 0.6836 
2024 7 18 20 0.6835 
2024 7 18 21 0.6835 
2024 7 18 22 0.6834 
2024 7 18 23 0.6834 
2024 7 19 0 0.6834 
2024 7 19 1 0.6833 
2024 7 19 2 0.6833 
2024 7 19 3 0.6832 
2024 7 19 4 0.6832 
2024 7 19 5 0.6832 
2024 7 19 6 0.6831 
2024 7 19 7 0.6831 
2024 7 19 8 0.6830 
2024 7 19 9 0.6830 
2024 7 19 10 0.6830 
2024 7 19 11 0.6829 
2024 7 19 12 0.6829 
2024 7 19 13 0.6828 
2024 7 19 14 0.6828 
2024 7 19 15 0.6828 
2024 7 19 16 0.6827 
2024 7 19 17 0.6827 
2024 7 19 18 0.6826 
2024 7 19 19 0.6826 
2024 7 19 20 0.6826 
2024 7 19 21 0.6825 
2024 7 19 22 0.6825 
2024 7 19 23 0.6824 
2024 7 20 0 0.6824 
2024 7 20 1 0.6824 
2024 7 20 2 0.6823 
2024 7 20 3 0.6823 
2024 7 20 4 0.6822 
2024 7 20 5 0.6822 
2024 7 20 6 0.6822 
2024 7 20 7 0.6821 
2024 7 20 8 0.6821 
2024 7 20 9 0.6820 
2024 7 20 10 0.6820 
2024 7 20 11 0.6820 
2024 7 20 12 0.6819 
2024 7 20 13 0.6819 
2024 7 20 14 0.6818 
2024 7 20 15 0.6818 
2024 7 20 16 0.6818 
2024 7 20 17 0.6817 
2024 7 20 18 0.6817 
2024 7 20 19 0.6816 
2024 7 20 20 0.6816 
2024 7 20 21 0.6816 
2024 7 20 22 0.6815 
2024 7 20 23 0.6815 
2024 7 21 0 0.6814 
2024 7 21 1 0.6814 
2024 7 21 2 0.6814 
2024 7 21 3 0.6813 
2024 7 21 4 0.6813 
2024 7 21 5 0.6812 
2024 7 21 6 0.6812 
2024 7 21 7 0.6812 
2024 7 21 8 0.6811 
2024 7 21 9 0.6811 
2024 7 21 10 0.6810 
2024 7 21 11 0.6810 
2024 7 21 12 0.6810 
2024 7 21 13 0.6809 
2024 7 21 14 0.6809 
2024 7 21 15 0.6809 
2024 7 21 16 0.6808 
2024 7 21 17 0.6808 
2024 7 21 18 0.6807 
2024 7 21 19 0.6807 
2024 7 21 20 0.6807 
2024 7 21 21 0.6806 
2024 7 21 22 0.6806 
2024 7 21 23 0.6805 
2024 7 22 0 0.6805 
2024 7 22 1 0.6805 
2024 7 22 2 0.6804 
2024 7 22 3 0.6804 
2024 7 22 4 0.6803 
2024 7 22 5 0.6803 
2024 7 22 6 0.6803 
2024 7 22 7 0.6802 
2024 7 22 8 0.6802 
2024 7 22 9 0.6801 
2024 7 22 10 0.6801 
2024 7 22 11 0.6801 
2024 7 22 12 0.6800 
2024 7 22 13 0.6800 
2024 7 22 14 0.6799 
2024 7 22 15 0.6799 
2024 7 22 16 0.6799 
2024 7 22 17 0.6798 
2024 7 22 18 0.6798 
2024 7 22 19 0.6797 
2024 7 22 20 0.6797 
2024 7 22 21 0.6797 
2024 7 22 22 0.6796 
2024 7 22 23 0.6796 
2024 7 23 0 0.6795 
2024 7 23 1 0.6795 
2024 7 23 2 0.6795 
2024 7 23 3 0.6794 
2024 7 23 4 0.6794 
2024 7 23 5 0.6793 
2024 7 23 6 0.6793 
2024 7 23 7 0.6793 
2024 7 23 8 0.6792 
2024 7 23 9 0.6792 
2024 7 23 10 0.6791 
2024 7 23 11 0.6791 
2024 7 23 12 0.6791 
2024 7 23 13 0.6790 
2024 7 23 14 0.6790 
2024 7 23 15 0.6789 
2024 7 23 16 0.6789 
2024 7 23 17 0.6789 
2024 7 23 18 0.6788 
2024 7 23 19 0.6788 
2024 7 23 20 0.6787 
2024 7 23 21 0.6787 
2024 7 23 22 0.6787 
2024 7 23 23 0.6786 
2024 7 24 0 0.6786 
2024 7 24 1 0.6785 
2024 7 24 2 0.6785 
2024 7 24 3 0.6785 
2024 7 24 4 0.6784 
2024 7 24 5 0.6784 
2024 7 24 6 0.6783 
2024 7 24 7 0.6783 
2024 7 24 8 0.6783 
2024 7 24 9 0.6782 
2024 7 24 10 0.6782 
2024 7 24 11 0.6781 
2024 7 24 12 0.6781 
2024 7 24 13 0.6781 
2024 7 24 14 0.6780 
2024 7 24 15 0.6780 
2024 7 24 16 0.6779 
2024 7 24 17 0.6779 
2024 7 24 18 0.6779 
2024 7 24 19 0.6778 
2024 7 24 20 0.6778 
2024 7 24 21 0.6777 
2024 7 24 22 0.6777 
2024 7 24 23 0.6777 
2024 7 25 0 0.6776 
2024 7 25 1 0.6776 
2024 7 25 2 0.6775 
2024 7 25 3 0.6775 
2024 7 25 4 0.6775 
2024 7 25 5 0.6774 
2024 7 25 6 0.6774 
2024 7 25 7 0.6773 
2024 7 25 8 0.6773 
2024 7 25 9 0.6773 
2024 7 25 10 0.6772 
2024 7 25 11 0.6772 
2024 7 25 12 0.6771 
2024 7 25 13 0.6771 
2024 7 25 14 0.6771 
2024 7 25 15 0.6770 
2024 7 25 16 0.6770 
2024 7 25 17 0.6769 
2024 7 25 18 0.6769 
2024 7 25 19 0.6769 
2024 7 25 20 0.6768 
2024 7 25 21 0.6768 
2024 7 25 22 0.6767 
2024 7 25 23 0.6767 
2024 7 26 0 0.6767 
2024 7 26 1 0.6766 
2024 7 26 2 0.6766 
2024 7 26 3 0.6765 
2024 7 26 4 0.6765 
2024 7 26 5 0.6765 
2024 7 26 6 0.6764 
2024 7 26 7 0.6764 
2024 7 26 8 0.6763 
2024 7 26 9 0.6763 
2024 7 26 10 0.6763 
2024 7 26 11 0.6762 
2024 7 26 12 0.6762 
2024 7 26 13 0.6761 
2024 7 26 14 0.6761 
2024 7 26 15 0.6761 
2024 7 26 16 0.6760 
2024 7 26 17 0.6760 
2024 7 26 18 0.6759 
2024 7 26 19 0.6759 
2024 7 26 20 0.6759 
2024 7 26 21 0.6758 
2024 7 26 22 0.6758 
2024 7 26 23 0.6757 
2024 7 27 0 0.6757 
2024 7 27 1 0.6757 
2024 7 27 2 0.6756 
2024 7 27 3 0.6756 
2024 7 27 4 0.6755 
2024 7 27 5 0.6755 
2024 7 27 6 0.6755 
2024 7 27 7 0.6754 
2024 7 27 8 0.6754 
2024 7 27 9 0.6753 
2024 7 27 10 0.6753 
2024 7 27 11 0.6753 
2024 7 27 12 0.6752 
2024 7 27 13 0.6752 
2024 7 27 14 0.6751 
2024 7 27 15 0.6751 
2024 7 27 16 0.6751 
2024 7 27 17 0.6750 
2024 7 27 18 0.6750 
2024 7 27 19 0.6749 
2024 7 27 20 0.6749 
2024 7 27 21 0.6749 
2024 7 27 22 0.6748 
2024 7 27 23 0.6748 
2024 7 28 0 0.6747 
2024 7 28 1 0.6747 
2024 7 28 2 0.6747 
2024 7 28 3 0.6746 
2024 7 28 4 0.6746 
2024 7 28 5 0.6745 
2024 7 28 6 0.6745 
2024 7 28 7 0.6745 
2024 7 28 8 0.6744 
2024 7 28 9 0.6744 
2024 7 28 10 0.6743 
2024 7 28 11 0.6743 
2024 7 28 12 0.6743 
2024 7 28 13 0.6742 
2024 7 28 14 0.6742 
2024 7 28 15 0.6741 
2024 7 28 16 0.6741 
2024 7 28 17 0.6741 
2024 7 28 18 0.6740 
2024 7 28 19 0.6740 
2024 7 28 20 0.6739 
2024 7 28 21 0.6739 
2024 7 28 22 0.6739 
2024 7 28 23 0.6738 
2024 7 29 0 0.6738 
2024 7 29 1 0.6737 
2024 7 29 2 0.6737 
2024 7 29 3 0.6737 
2024 7 29 4 0.6736 
2024 7 29 5 0.6736 
2024 7 29 6 0.6736 
2024 7 29 7 0.6735 
2024 7 29 8 0.6735 
2024 7 29 9 0.6734 
2024 7 29 10 0.6734 
2024 7 29 11 0.6734 
2024 7 29 12 0.6733 
2024 7 29 13 0.6733 
2024 7 29 14 0.6732 
2024 7 29 15 0.6732 
2024 7 29 16 0.6732 
2024 7 29 17 0.6731 
2024 7 29 18 0.6731 
2024 7 29 19 0.6730 
2024 7 29 20 0.6730 
2024 7 29 21 0.6730 
2024 7 29 22 0.6729 
2024 7 29 23 0.6729 
2024 7 30 0 0.6728 
2024 7 30 1 0.6728 
2024 7 30 2 0.6728 
2024 7 30 3 0.6727 
2024 7 30 4 0.6727 
2024 7 30 5 0.6726 
2024 7 30 6 0.6726 
2024 7 30 7 0.6726 
2024 7 30 8 0.6725 
2024 7 30 9 0.6725 
2024 7 30 10 0.6724 
2024 7 30 11 0.6724 
2024 7 30 12 0.6724 
2024 7 30 13 0.6723 
2024 7 30 14 0.6723 
2024 7 30 15 0.6722 
2024 7 30 16 0.6722 
2024 7 30 17 0.6722 
2024 7 30 18 0.6721 
2024 7 30 19 0.6721 
2024 7 30 20 0.6720 
2024 7 30 21 0.6720 
2024 7 30 22 0.6720 
2024 7 30 23 0.6719 
2024 7 31 0 0.6719 
2024 7 31 1 0.6718 
2024 7 31 2 0.6718 
2024 7 31 3 0.6718 
2024 7 31 4 0.6717 
2024 7 31 5 0.6717 
2024 7 31 6 0.6716 
2024 7 31 7 0.6716 
2024 7 31 8 0.6716 
2024 7 31 9 0.6715 
2024 7 31 10 0.6715 
2024 7 31 11 0.6714 
2024 7 31 12 0.6714 
2024 7 31 13 0.6714 
2024 7 31 14 0.6713 
2024 7 31 15 0.6713 
2024 7 31 16 0.6712 
2024 7 31 17 0.6712 
2024 7 31 18 0.6712 
2024 7 31 19 0.6711 
2024 7 31 20 0.6711 
2024 7 31 21 0.6710 
2024 7 31 22 0.6710 
2024 7 31 23 0.6710 
2024 8 1 0 0.6709 
2024 8 1 1 0.6709 
2024 8 1 2 0.6708 
2024 8 1 3 0.6708 
2024 8 1 4 0.6708 
2024 8 1 5 0.6707 
2024 8 1 6 0.6707 
2024 8 1 7 0.6706 
2024 8 1 8 0.6706 
2024 8 1 9 0.6706 
2024 8 1 10 0.6705 
2024 8 1 11 0.6705 
2024 8 1 12 0.6704 
2024 8 1 13 0.6704 
2024 8 1 14 0.6704 
2024 8 1 15 0.6703 
2024 8 1 16 0.6703 
2024 8 1 17 0.6702 
2024 8 1 18 0.6702 
2024 8 1 19 0.6702 
2024 8 1 20 0.6701 
2024 8 1 21 0.6701 
2024 8 1 22 0.6700 
2024 8 1 23 0.6700 
2024 8 2 0 0.6700 
2024 8 2 1 0.6699 
2024 8 2 2 0.6699 
2024 8 2 3 0.6698 
2024 8 2 4 0.6698 
2024 8 2 5 0.6698 
2024 8 2 6 0.6697 
2024 8 2 7 0.6697 
2024 8 2 8 0.6696 
2024 8 2 9 0.6696 
2024 8 2 10 0.6696 
2024 8 2 11 0.6695 
2024 8 2 12 0.6695 
2024 8 2 13 0.6694 
2024 8 2 14 0.6694 
2024 8 2 15 0.6694 
2024 8 2 16 0.6693 
2024 8 2 17 0.6693 
2024 8 2 18 0.6692 
2024 8 2 19 0.6692 
2024 8 2 20 0.6692 
2024 8 2 21 0.6691 
2024 8 2 22 0.6691 
2024 8 2 23 0.6690 
2024 8 3 0 0.6690 
2024 8 3 1 0.6690 
2024 8 3 2 0.6689 
2024 8 3 3 0.6689 
2024 8 3 4 0.6688 
2024 8 3 5 0.6688 
2024 8 3 6 0.6688 
2024 8 3 7 0.6687 
2024 8 3 8 0.6687 
2024 8 3 9 0.6686 
2024 8 3 10 0.6686 
2024 8 3 11 0.6686 
2024 8 3 12 0.6685 
2024 8 3 13 0.6685 
2024 8 3 14 0.6684 
2024 8 3 15 0.6684 
2024 8 3 16 0.6684 
2024 8 3 17 0.6683 
2024 8 3 18 0.6683 
2024 8 3 19 0.6682 
2024 8 3 20 0.6682 
2024 8 3 21 0.6682 
2024 8 3 22 0.6681 
2024 8 3 23 0.6681 
2024 8 4 0 0.6680 
2024 8 4 1 0.6680 
2024 8 4 2 0.6680 
2024 8 4 3 0.6679 
2024 8 4 4 0.6679 
2024 8 4 5 0.6678 
2024 8 4 6 0.6678 
2024 8 4 7 0.6678 
2024 8 4 8 0.6677 
2024 8 4 9 0.6677 
2024 8 4 10 0.6676 
2024 8 4 11 0.6676 
2024 8 4 12 0.6676 
2024 8 4 13 0.6675 
2024 8 4 14 0.6675 
2024 8 4 15 0.6674 
2024 8 4 16 0.6674 
2024 8 4 17 0.6674 
2024 8 4 18 0.6673 
2024 8 4 19 0.6673 
2024 8 4 20 0.6672 
2024 8 4 21 0.6672 
2024 8 4 22 0.6672 
2024 8 4 23 0.6671 
2024 8 5 0 0.6671 
2024 8 5 1 0.6670 
2024 8 5 2 0.6670 
2024 8 5 3 0.6670 
2024 8 5 4 0.6669 
2024 8 5 5 0.6669 
2024 8 5 6 0.6668 
2024 8 5 7 0.6668 
2024 8 5 8 0.6668 
2024 8 5 9 0.6667 
2024 8 5 10 0.6667 
2024 8 5 11 0.6666 
2024 8 5 12 0.6666 
2024 8 5 13 0.6666 
2024 8 5 14 0.6665 
2024 8 5 15 0.6665 
2024 8 5 16 0.6664 
2024 8 5 17 0.6664 
2024 8 5 18 0.6664 
2024 8 5 19 0.6663 
2024 8 5 20 0.6663 
2024 8 5 21 0.6663 
2024 8 5 22 0.6662 
2024 8 5 23 0.6662 
2024 8 6 0 0.6661 
2024 8 6 1 0.6661 
2024 8 6 2 0.6661 
2024 8 6 3 0.6660 
2024 8 6 4 0.6660 
2024 8 6 5 0.6659 
2024 8 6 6 0.6659 
2024 8 6 7 0.6659 
2024 8 6 8 0.6658 
2024 8 6 9 0.6658 
2024 8 6 10 0.6657 
2024 8 6 11 0.6657 
2024 8 6 12 0.6657 
2024 8 6 13 0.6656 
2024 8 6 14 0.6656 
2024 8 6 15 0.6655 
2024 8 6 16 0.6655 
2024 8 6 17 0.6655 
2024 8 6 18 0.6654 
2024 8 6 19 0.6654 
2024 8 6 20 0.6653 
2024 8 6 21 0.6653 
2024 8 6 22 0.6653 
2024 8 6 23 0.6652 
2024 8 7 0 0.6652 
2024 8 7 1 0.6651 
2024 8 7 2 0.6651 
2024 8 7 3 0.6651 
2024 8 7 4 0.6650 
2024 8 7 5 0.6650 
2024 8 7 6 0.6649 
2024 8 7 7 0.6649 
2024 8 7 8 0.6649 
2024 8 7 9 0.6648 
2024 8 7 10 0.6648 
2024 8 7 11 0.6647 
2024 8 7 12 0.6647 
2024 8 7 13 0.6647 
2024 8 7 14 0.6646 
2024 8 7 15 0.6646 
2024 8 7 16 0.6645 
2024 8 7 17 0.6645 
2024 8 7 18 0.6645 
2024 8 7 19 0.6644 
2024 8 7 20 0.6644 
2024 8 7 21 0.6643 
2024 8 7 22 0.6643 
2024 8 7 23 0.6643 
2024 8 8 0 0.6642 
2024 8 8 1 0.6642 
2024 8 8 2 0.6641 
2024 8 8 3 0.6641 
2024 8 8 4 0.6641 
2024 8 8 5 0.6640 
2024 8 8 6 0.6640 
2024 8 8 7 0.6639 
2024 8 8 8 0.6639 
2024 8 8 9 0.6639 
2024 8 8 10 0.6638 
2024 8 8 11 0.6638 
2024 8 8 12 0.6637 
2024 8 8 13 0.6637 
2024 8 8 14 0.6637 
2024 8 8 15 0.6636 
2024 8 8 16 0.6636 
2024 8 8 17 0.6635 
2024 8 8 18 0.6635 
2024 8 8 19 0.6635 
2024 8 8 20 0.6634 
2024 8 8 21 0.6634 
2024 8 8 22 0.6633 
2024 8 8 23 0.6633 
2024 8 9 0 0.6633 
2024 8 9 1 0.6632 
2024 8 9 2 0.6632 
2024 8 9 3 0.6631 
2024 8 9 4 0.6631 
2024 8 9 5 0.6631 
2024 8 9 6 0.6630 
2024 8 9 7 0.6630 
2024 8 9 8 0.6629 
2024 8 9 9 0.6629 
2024 8 9 10 0.6629 
2024 8 9 11 0.6628 
2024 8 9 12 0.6628 
2024 8 9 13 0.6627 
2024 8 9 14 0.6627 
2024 8 9 15 0.6627 
2024 8 9 16 0.6626 
2024 8 9 17 0.6626 
2024 8 9 18 0.6625 
2024 8 9 19 0.6625 
2024 8 9 20 0.6625 
2024 8 9 21 0.6624 
2024 8 9 22 0.6624 
2024 8 9 23 0.6623 
2024 8 10 0 0.6623 
2024 8 10 1 0.6623 
2024 8 10 2 0.6622 
2024 8 10 3 0.6622 
2024 8 10 4 0.6621 
2024 8 10 5 0.6621 
2024 8 10 6 0.6621 
2024 8 10 7 0.6620 
2024 8 10 8 0.6620 
2024 8 10 9 0.6619 
2024 8 10 10 0.6619 
2024 8 10 11 0.6619 
2024 8 10 12 0.6618 
2024 8 10 13 0.6618 
2024 8 10 14 0.6617 
2024 8 10 15 0.6617 
2024 8 10 16 0.6617 
2024 8 10 17 0.6616 
2024 8 10 18 0.6616 
2024 8 10 19 0.6615 
2024 8 10 20 0.6615 
2024 8 10 21 0.6615 
2024 8 10 22 0.6614 
2024 8 10 23 0.6614 
2024 8 11 0 0.6613 
2024 8 11 1 0.6613 
2024 8 11 2 0.6613 
2024 8 11 3 0.6612 
2024 8 11 4 0.6612 
2024 8 11 5 0.6611 
2024 8 11 6 0.6611 
2024 8 11 7 0.6611 
2024 8 11 8 0.6610 
2024 8 11 9 0.6610 
2024 8 11 10 0.6609 
2024 8 11 11 0.6609 
2024 8 11 12 0.6609 
2024 8 11 13 0.6608 
2024 8 11 14 0.6608 
2024 8 11 15 0.6607 
2024 8 11 16 0.6607 
2024 8 11 17 0.6607 
2024 8 11 18 0.6606 
2024 8 11 19 0.6606 
2024 8 11 20 0.6605 
2024 8 11 21 0.6605 
2024 8 11 22 0.6605 
2024 8 11 23 0.6604 
2024 8 12 0 0.6604 
2024 8 12 1 0.6603 
2024 8 12 2 0.6603 
2024 8 12 3 0.6603 
2024 8 12 4 0.6602 
2024 8 12 5 0.6602 
2024 8 12 6 0.6601 
2024 8 12 7 0.6601 
2024 8 12 8 0.6601 
2024 8 12 9 0.6600 
2024 8 12 10 0.6600 
2024 8 12 11 0.6599 
2024 8 12 12 0.6599 
2024 8 12 13 0.6599 
2024 8 12 14 0.6598 
2024 8 12 15 0.6598 
2024 8 12 16 0.6597 
2024 8 12 17 0.6597 
2024 8 12 18 0.6597 
2024 8 12 19 0.6596 
2024 8 12 20 0.6596 
2024 8 12 21 0.6595 
2024 8 12 22 0.6595 
2024 8 12 23 0.6595 
2024 8 13 0 0.6594 
2024 8 13 1 0.6594 
2024 8 13 2 0.6593 
2024 8 13 3 0.6593 
2024 8 13 4 0.6593 
2024 8 13 5 0.6592 
2024 8 13 6 0.6592 
2024 8 13 7 0.6591 
2024 8 13 8 0.6591 
2024 8 13 9 0.6591 
2024 8 13 10 0.6590 
2024 8 13 11 0.6590 
2024 8 13 12 0.6590 
2024 8 13 13 0.6589 
2024 8 13 14 0.6589 
2024 8 13 15 0.6588 
2024 8 13 16 0.6588 
2024 8 13 17 0.6588 
2024 8 13 18 0.6587 
2024 8 13 19 0.6587 
2024 8 13 20 0.6586 
2024 8 13 21 0.6586 
2024 8 13 22 0.6586 
2024 8 13 23 0.6585 
2024 8 14 0 0.6585 
2024 8 14 1 0.6584 
2024 8 14 2 0.6584 
2024 8 14 3 0.6584 
2024 8 14 4 0.6583 
2024 8 14 5 0.6583 
2024 8 14 6 0.6582 
2024 8 14 7 0.6582 
2024 8 14 8 0.6582 
2024 8 14 9 0.6581 
2024 8 14 10 0.6581 
2024 8 14 11 0.6580 
2024 8 14 12 0.6580 
2024 8 14 13 0.6580 
2024 8 14 14 0.6579 
2024 8 14 15 0.6579 
2024 8 14 16 0.6578 
2024 8 14 17 0.6578 
2024 8 14 18 0.6578 
2024 8 14 19 0.6577 
2024 8 14 20 0.6577 
2024 8 14 21 0.6576 
2024 8 14 22 0.6576 
2024 8 14 23 0.6576 
2024 8 15 0 0.6575 
2024 8 15 1 0.6575 
2024 8 15 2 0.6574 
2024 8 15 3 0.6574 
2024 8 15 4 0.6574 
2024 8 15 5 0.6573 
2024 8 15 6 0.6573 
2024 8 15 7 0.6572 
2024 8 15 8 0.6572 
2024 8 15 9 0.6572 
2024 8 15 10 0.6571 
2024 8 15 11 0.6571 
2024 8 15 12 0.6570 
2024 8 15 13 0.6570 
2024 8 15 14 0.6570 
2024 8 15 15 0.6569 
2024 8 15 16 0.6569 
2024 8 15 17 0.6568 
2024 8 15 18 0.6568 
2024 8 15 19 0.6568 
2024 8 15 20 0.6567 
2024 8 15 21 0.6567 
2024 8 15 22 0.6566 
2024 8 15 23 0.6566 
2024 8 16 0 0.6566 
2024 8 16 1 0.6565 
2024 8 16 2 0.6565 
2024 8 16 3 0.6564 
2024 8 16 4 0.6564 
2024 8 16 5 0.6564 
2024 8 16 6 0.6563 
2024 8 16 7 0.6563 
2024 8 16 8 0.6562 
2024 8 16 9 0.6562 
2024 8 16 10 0.6562 
2024 8 16 11 0.6561 
2024 8 16 12 0.6561 
2024 8 16 13 0.6560 
2024 8 16 14 0.6560 
2024 8 16 15 0.6560 
2024 8 16 16 0.6559 
2024 8 16 17 0.6559 
2024 8 16 18 0.6558 
2024 8 16 19 0.6558 
2024 8 16 20 0.6558 
2024 8 16 21 0.6557 
2024 8 16 22 0.6557 
2024 8 16 23 0.6556 
2024 8 17 0 0.6556 
2024 8 17 1 0.6556 
2024 8 17 2 0.6555 
2024 8 17 3 0.6555 
2024 8 17 4 0.6554 
2024 8 17 5 0.6554 
2024 8 17 6 0.6554 
2024 8 17 7 0.6553 
2024 8 17 8 0.6553 
2024 8 17 9 0.6552 
2024 8 17 10 0.6552 
2024 8 17 11 0.6552 
2024 8 17 12 0.6551 
2024 8 17 13 0.6551 
2024 8 17 14 0.6550 
2024 8 17 15 0.6550 
2024 8 17 16 0.6550 
2024 8 17 17 0.6549 
2024 8 17 18 0.6549 
2024 8 17 19 0.6548 
2024 8 17 20 0.6548 
2024 8 17 21 0.6548 
2024 8 17 22 0.6547 
2024 8 17 23 0.6547 
2024 8 18 0 0.6546 
2024 8 18 1 0.6546 
2024 8 18 2 0.6546 
2024 8 18 3 0.6545 
2024 8 18 4 0.6545 
2024 8 18 5 0.6544 
2024 8 18 6 0.6544 
2024 8 18 7 0.6544 
2024 8 18 8 0.6543 
2024 8 18 9 0.6543 
2024 8 18 10 0.6542 
2024 8 18 11 0.6542 
2024 8 18 12 0.6542 
2024 8 18 13 0.6541 
2024 8 18 14 0.6541 
2024 8 18 15 0.6540 
2024 8 18 16 0.6540 
2024 8 18 17 0.6540 
2024 8 18 18 0.6539 
2024 8 18 19 0.6539 
2024 8 18 20 0.6538 
2024 8 18 21 0.6538 
2024 8 18 22 0.6538 
2024 8 18 23 0.6537 
2024 8 19 0 0.6537 
2024 8 19 1 0.6536 
2024 8 19 2 0.6536 
2024 8 19 3 0.6536 
2024 8 19 4 0.6535 
2024 8 19 5 0.6535 
2024 8 19 6 0.6534 
2024 8 19 7 0.6534 
2024 8 19 8 0.6534 
2024 8 19 9 0.6533 
2024 8 19 10 0.6533 
2024 8 19 11 0.6532 
2024 8 19 12 0.6532 
2024 8 19 13 0.6532 
2024 8 19 14 0.6531 
2024 8 19 15 0.6531 
2024 8 19 16 0.6530 
2024 8 19 17 0.6530 
2024 8 19 18 0.6530 
2024 8 19 19 0.6529 
2024 8 19 20 0.6529 
2024 8 19 21 0.6528 
2024 8 19 22 0.6528 
2024 8 19 23 0.6528 
2024 8 20 0 0.6527 
2024 8 20 1 0.6527 
2024 8 20 2 0.6526 
2024 8 20 3 0.6526 
2024 8 20 4 0.6526 
2024 8 20 5 0.6525 
2024 8 20 6 0.6525 
2024 8 20 7 0.6524 
2024 8 20 8 0.6524 
2024 8 20 9 0.6524 
2024 8 20 10 0.6523 
2024 8 20 11 0.6523 
2024 8 20 12 0.6522 
2024 8 20 13 0.6522 
2024 8 20 14 0.6522 
2024 8 20 15 0.6521 
2024 8 20 16 0.6521 
2024 8 20 17 0.6520 
2024 8 20 18 0.6520 
2024 8 20 19 0.6520 
2024 8 20 20 0.6519 
2024 8 20 21 0.6519 
